latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,historical_flood_count,infrastructure_score,flood_occurrence_current_event
9.388715,80.505396,6,3803.4,0,4,413,32.1,0,44.3,104.7,0.568,-0.204,0.059,0,41,0
6.784055,80.456431,114,867.3,0,0,1033,20.1,1,77.9,212.8,0.079,0.524,-0.656,0,65,0
6.316053,81.1996,939,5835.5,5,1,524,1.0,1,28.8,323.0,0.565,0.291,0.443,0,19,0
6.457395,80.372665,0,2530.1,5,2,899,37.5,1,241.0,399.7,0.076,0.272,0.251,2,35,0
6.720469,80.563062,1210,509.7,6,2,555,43.2,0,122.7,141.0,0.954,-0.445,0.337,1,30,0
6.486028,80.868897,15,877.0,2,3,527,1.0,0,68.1,264.7,0.781,0.443,0.149,1,76,0
8.336986,81.356005,128,885.4,5,4,341,22.6,1,21.2,84.0,0.258,0.297,-0.321,0,61,0
6.638727,81.478933,340,1690.1,5,2,1757,58.6,1,67.2,266.7,0.711,0.123,-0.216,0,47,0
6.300104,80.162924,34,784.8,5,2,251,8.1,1,4.0,264.4,0.652,-0.05,-0.258,0,9,0
5.95417,80.462958,727,204.0,0,4,471,36.5,0,67.4,227.4,0.372,0.452,-0.137,2,52,0
6.538813,81.386041,52,1438.0,2,0,701,1.0,0,90.2,41.3,0.665,0.476,0.224,0,34,0
9.777159,80.471917,541,2892.5,0,4,680,52.7,0,9.7,237.4,0.562,0.263,-0.1,0,43,0
9.184671,81.162013,137,614.0,2,4,516,1.0,0,61.0,280.7,0.368,0.512,0.219,0,42,0
9.405874,80.230385,591,1837.4,5,1,87,30.8,1,30.2,112.3,0.51,0.148,0.351,0,58,0
6.710587,80.813728,46,1554.5,0,4,1594,59.2,1,87.5,109.5,0.886,0.061,-0.076,0,77,0
9.869474,80.413759,57,859.5,5,4,10,1.0,1,113.9,405.8,0.611,0.08,0.296,0,64,0
6.276757,81.311187,62,386.8,1,2,468,66.9,0,39.3,207.9,0.638,0.467,0.225,0,7,0
6.42536,80.364746,689,1817.7,6,1,1133,44.7,1,108.6,485.3,0.723,0.381,0.124,0,56,0
8.011772,80.497661,127,1423.5,1,0,109,21.8,0,164.8,162.7,0.915,0.323,-0.077,0,25,0
9.564487,80.291581,127,1420.4,4,1,578,5.2,0,85.1,108.1,0.657,0.125,0.198,0,72,0
7.468426,79.874302,4,151.2,5,4,944,37.8,1,2.0,59.2,0.256,-0.038,0.139,0,55,0
8.216794,81.181321,51,3237.2,5,2,581,26.7,1,23.7,166.5,0.361,-0.163,-0.014,0,33,0
8.987255,80.217305,121,8202.8,3,2,1574,43.4,1,8.1,124.2,0.877,-0.041,-0.062,0,24,0
9.033247,80.228075,166,329.7,5,2,1274,54.0,1,65.0,368.3,0.837,0.274,-0.162,0,52,0
5.975133,80.764573,117,208.3,5,3,422,17.9,1,155.2,489.3,0.569,-0.325,0.084,0,49,1
9.563309,80.880869,64,295.8,0,2,654,3.6,0,147.9,348.4,0.366,-0.219,0.301,1,31,0
9.458218,80.445785,8,3051.0,5,4,839,71.5,1,9.7,72.7,0.719,0.689,0.223,2,40,0
6.335896,79.825585,40,1529.4,0,0,241,32.4,0,89.1,49.4,0.507,0.215,-0.056,0,5,0
6.024296,80.851858,977,4856.0,4,4,407,1.0,0,54.1,383.3,0.666,0.083,-0.235,0,71,0
9.770719,80.938302,100,3174.9,2,1,1275,30.5,1,57.1,247.1,0.403,-0.191,-0.415,0,33,0
7.468599,80.488908,108,564.7,3,0,105,1.0,0,177.9,0.7,0.986,0.361,-0.099,1,63,0
9.689827,81.746669,250,2457.9,0,4,979,18.1,0,129.8,119.6,0.567,0.02,0.289,0,17,0
8.366578,80.214689,873,1119.7,1,1,10,26.2,0,77.2,291.0,0.868,-0.188,-0.371,0,33,0
7.095553,80.185242,10,618.1,2,0,577,16.0,0,12.5,105.8,0.457,0.638,0.12,0,49,0
6.539678,79.728216,605,159.8,0,1,235,33.9,0,69.3,6.0,0.726,-0.047,-0.141,0,45,0
9.925733,81.498104,46,996.5,2,3,1713,51.9,1,25.7,285.3,0.208,0.256,-0.09,0,53,0
5.955825,81.627783,34,4764.7,2,3,248,24.4,0,99.7,107.2,0.462,0.039,-0.064,0,60,0
6.96728,80.45668,103,3771.4,2,0,268,10.3,0,6.0,135.0,0.646,0.191,-0.458,0,37,0
9.531881,81.608129,16,5190.6,6,1,594,31.1,0,163.9,64.1,0.481,0.315,0.648,2,30,0
7.433051,80.911878,52,1810.1,0,0,530,52.4,0,105.4,259.1,0.798,-0.137,0.609,0,71,0
6.207247,81.110184,47,2346.7,2,2,1413,50.9,1,13.6,224.8,0.571,0.525,0.409,0,73,0
7.997492,79.823844,48,651.4,2,4,141,9.1,0,23.2,173.1,0.217,0.338,0.306,1,16,0
8.580257,81.014859,71,659.3,2,1,497,22.9,0,126.5,78.6,0.165,0.214,-0.14,0,28,0
6.297898,81.526216,1035,4701.2,3,0,750,58.3,0,120.1,394.7,0.36,0.595,0.001,0,71,0
9.030018,81.143358,26,1915.0,2,0,511,50.0,0,51.0,147.5,0.634,0.342,-0.097,0,16,0
7.634381,81.517796,81,414.6,0,0,811,19.5,0,24.3,53.9,0.24,0.272,0.372,0,15,0
7.52325,81.603144,1564,1098.5,2,1,278,26.4,0,92.0,299.5,0.756,0.112,-0.032,0,77,0
6.981862,80.359553,101,713.6,0,1,128,29.0,0,62.8,389.2,0.427,-0.152,-0.318,0,26,0
9.15079,80.692491,11,2900.9,0,4,555,35.9,0,284.0,122.3,0.735,-0.269,0.106,0,48,0
8.833126,81.173182,2,1505.0,0,2,1166,44.6,1,17.4,116.7,0.767,0.415,-0.249,0,58,0
9.146697,79.761498,97,87.1,0,4,10,30.9,0,47.8,60.7,0.548,0.29,-0.092,1,24,0
6.058255,81.593295,37,872.0,0,3,940,1.0,0,66.3,287.1,0.478,-0.264,-0.109,0,39,0
7.526061,80.637548,16,2699.4,6,0,43,41.7,0,75.8,214.8,0.915,0.106,1.0,2,46,0
7.190368,80.558898,27,124.1,2,3,10,36.2,0,67.2,40.6,0.274,0.693,0.227,1,17,0
8.292722,80.408778,185,6963.9,6,0,1375,65.5,1,111.0,239.9,0.303,0.265,0.047,0,35,0
7.904513,81.07892,48,180.8,5,0,745,36.9,1,36.8,568.6,0.402,0.638,0.409,1,26,0
6.579353,80.729959,13,4589.8,2,0,845,29.8,0,51.0,216.7,0.406,0.583,-0.365,0,33,0
8.185045,80.940593,23,3383.5,0,1,553,23.1,0,40.5,102.4,0.458,0.078,-0.06,0,35,0
9.641775,81.198904,25,6673.8,0,1,912,17.8,0,48.7,181.1,0.547,0.237,-0.122,0,59,0
7.441599,80.094739,887,3289.6,0,2,740,24.0,0,39.4,200.5,0.288,0.389,-0.472,0,28,0
9.176048,80.70062,9,119.7,5,2,411,14.1,1,64.5,64.7,0.637,0.087,-0.081,2,45,0
8.239193,81.894347,123,6137.9,4,3,311,2.3,0,58.0,239.8,0.833,0.34,-0.068,0,81,0
7.941993,80.52808,105,3514.7,0,1,236,1.0,0,35.1,106.0,0.462,0.268,-0.593,0,94,0
8.676928,80.218339,113,1226.6,5,2,1037,7.6,1,67.7,196.5,0.597,-0.341,-0.187,0,35,0
7.700931,81.398276,671,2059.6,4,4,13,8.7,0,133.4,212.5,0.323,0.631,-0.039,0,56,0
6.668087,81.638357,3,937.4,6,2,928,36.3,0,170.0,396.3,0.27,0.135,0.184,4,32,1
6.984322,81.316418,53,13.7,4,4,225,21.5,0,10.7,79.6,0.576,0.05,0.346,0,37,0
6.222979,81.045946,446,319.8,6,3,153,37.1,0,29.3,21.5,0.266,-0.138,0.503,0,66,0
9.194927,81.506323,148,650.4,0,3,475,33.8,0,72.5,301.5,0.45,0.144,-0.397,0,39,0
6.804131,80.334375,82,828.2,1,3,1640,17.5,1,106.9,123.5,0.273,0.048,0.005,0,63,0
7.682318,81.498186,42,2502.6,2,3,758,31.1,0,111.4,467.7,0.862,-0.239,0.355,0,81,1
8.125516,81.308223,88,1055.9,5,1,379,12.4,1,75.2,95.5,0.701,-0.163,-0.385,0,63,0
6.105177,80.058804,12,764.3,3,2,860,13.8,0,19.7,67.0,0.419,0.495,0.057,0,49,0
9.441022,81.603355,2,2877.6,2,1,1292,36.6,1,47.7,0.4,0.533,0.603,-0.05,0,56,0
9.947343,80.225322,35,135.5,1,2,608,21.9,0,60.5,104.8,0.362,0.207,0.55,0,42,0
6.923724,81.791777,26,557.3,0,2,656,26.0,0,79.1,330.3,0.615,-0.155,0.285,0,29,0
8.635284,81.365547,52,1708.2,0,3,475,52.3,0,114.9,271.3,0.513,0.318,0.189,0,85,0
7.135948,81.260216,67,673.3,4,4,747,15.9,0,119.1,137.8,0.291,-0.133,0.094,0,63,0
7.559325,81.63079,67,287.8,4,2,562,35.0,0,22.8,152.5,0.653,-0.053,-0.122,0,50,0
9.209629,80.350501,140,488.3,2,2,10,8.8,0,70.6,34.3,0.645,0.396,-0.107,1,33,0
7.786985,80.461931,66,2230.2,0,4,2344,47.7,1,60.5,166.0,0.267,0.046,0.014,0,34,0
6.019897,79.823062,519,393.4,0,4,584,1.0,0,30.9,99.0,0.908,-0.41,-0.388,0,78,0
7.000138,80.28235,198,5116.5,3,4,258,1.0,0,34.3,243.6,0.381,0.273,0.172,0,50,0
8.40691,81.756338,1535,1738.2,5,2,717,4.7,1,165.5,315.9,0.781,0.507,-0.006,0,44,0
6.506068,81.091376,95,4212.7,2,1,879,30.3,0,69.6,225.5,0.928,0.087,0.221,0,32,0
5.988075,81.528005,1237,2191.9,4,0,1125,46.0,1,73.5,130.3,0.62,0.382,0.075,0,17,0
7.816437,79.968643,69,1207.4,1,2,1743,26.0,1,0.4,149.9,0.115,-0.319,0.117,0,47,0
7.275026,80.34958,18,732.8,2,3,1532,36.1,1,30.4,231.0,0.65,0.544,0.45,0,47,0
6.01192,81.233626,53,2632.4,2,2,530,36.3,0,102.2,421.0,0.154,0.367,0.072,0,55,0
8.753059,80.152567,69,989.1,4,2,703,54.6,0,59.5,214.0,0.849,0.318,0.05,0,5,0
7.57503,81.210186,66,531.5,0,4,777,1.0,0,59.9,360.7,0.469,-0.233,-0.49,0,20,0
7.455339,81.840782,28,6497.1,4,0,470,30.4,0,42.8,281.3,0.64,-0.141,0.366,0,34,0
9.726272,81.684477,52,682.0,0,3,721,33.3,0,15.8,549.6,0.784,-0.029,-0.074,0,40,0
7.635892,80.379124,1572,618.4,0,1,1194,34.5,1,179.0,297.4,0.464,-0.197,0.376,0,61,0
7.492226,80.115762,54,5372.4,0,0,470,51.6,0,132.4,474.3,0.427,-0.291,-0.278,0,39,0
7.190994,79.740641,3,4116.6,3,1,313,32.4,0,198.4,286.3,0.304,0.229,0.144,0,61,1
9.613296,81.045452,134,4226.2,4,2,163,3.5,0,97.7,320.8,0.241,0.012,0.067,0,68,0
8.712612,80.653624,6,36.6,5,4,1498,48.1,1,193.6,168.0,0.499,0.045,0.483,1,25,1
7.04408,80.218746,123,1389.3,5,0,1085,39.7,1,98.6,341.9,0.595,0.418,0.189,0,63,0
8.043987,79.842674,25,3188.3,5,1,578,22.6,1,33.8,77.9,0.812,0.52,0.095,0,68,0
7.414598,79.761119,126,1567.2,5,4,267,23.8,1,59.6,393.9,0.708,0.05,0.085,0,55,0
9.415483,80.339013,9,2.8,3,3,1161,33.0,1,17.4,425.3,0.21,0.434,-0.025,1,22,0
6.266889,80.385298,61,1347.5,4,2,479,22.3,0,28.8,81.9,0.221,-0.058,-0.596,0,40,0
8.529883,81.561717,10,753.8,6,2,409,1.0,0,187.7,191.5,0.384,-0.026,0.414,0,74,1
8.282291,80.944124,68,2630.7,0,4,1521,37.3,1,83.0,133.4,0.203,0.224,0.267,0,43,0
6.385349,80.782,127,2470.7,5,2,657,22.4,1,82.6,143.4,0.157,0.319,0.648,0,89,0
6.460803,80.245243,51,2845.1,4,0,252,10.3,0,252.2,60.9,0.569,-0.235,-0.198,0,46,0
8.022604,81.450842,73,4266.6,2,2,10,15.6,0,8.3,343.9,0.54,0.667,0.153,0,25,0
7.602577,80.306935,70,4438.4,3,0,288,14.0,0,74.0,346.1,0.887,0.171,-0.335,0,48,0
8.901839,81.372508,6,2660.3,0,3,506,6.2,0,103.9,247.4,0.246,-0.307,-0.205,0,40,1
6.369926,80.219709,222,3312.6,0,3,10,1.0,0,71.6,222.8,0.27,0.09,-0.344,0,61,0
8.381407,80.595163,140,1843.5,0,4,332,16.7,0,5.9,202.3,0.492,0.22,0.156,0,31,0
9.407931,80.140003,40,1227.0,0,0,450,3.8,0,161.8,279.0,0.671,0.317,0.146,0,23,0
7.441147,79.799988,86,143.4,0,0,470,8.8,0,75.4,58.7,0.527,0.049,0.207,1,37,0
8.136729,79.770545,200,10512.8,0,0,338,23.7,0,35.0,70.2,0.689,-0.158,0.217,0,22,0
7.162639,80.138179,248,942.4,5,1,711,1.0,1,42.7,153.5,0.068,-0.182,0.085,0,63,0
6.441937,80.861525,3,1582.7,0,4,266,51.1,0,7.3,379.3,0.794,0.167,0.294,0,46,0
6.073531,80.317869,193,3559.0,2,3,282,65.9,0,59.7,399.8,0.664,0.186,0.101,0,30,0
6.926402,81.157073,858,693.1,5,2,1904,33.1,1,56.1,380.9,0.789,0.135,-0.154,0,43,0
9.251356,79.706255,2,2140.4,5,4,321,56.3,1,37.3,273.4,0.743,0.348,0.052,0,52,0
6.325064,81.482532,211,1542.1,3,0,880,18.7,0,40.6,387.6,0.644,0.144,-0.147,0,5,0
6.972321,81.40352,86,2620.6,2,4,441,17.9,0,31.1,204.4,0.82,0.374,-0.265,0,45,0
8.998733,81.483805,68,1165.5,6,0,753,1.0,0,153.6,475.1,0.125,0.062,0.414,0,50,0
7.682988,80.343006,69,1132.3,5,2,303,10.4,1,94.9,55.7,0.289,0.359,0.093,0,29,0
7.032667,81.307447,45,2221.6,0,4,694,1.0,0,83.1,354.0,0.467,-0.439,-0.04,0,37,0
8.51991,80.741355,43,198.4,0,1,291,38.9,0,65.8,158.4,0.485,0.268,0.295,0,37,0
9.437651,81.85754,84,1279.4,2,1,312,41.9,0,35.5,344.7,0.802,0.333,0.23,0,55,0
6.199878,80.818095,68,1056.4,0,1,519,51.1,0,178.5,10.0,0.654,0.386,-0.104,0,22,0
9.047154,80.168617,86,1995.1,5,2,222,20.6,1,113.1,349.6,0.368,-0.113,0.263,0,41,0
7.430359,80.222792,413,97.4,4,4,205,9.4,0,112.8,301.7,0.43,0.435,-0.075,1,5,1
7.953362,81.061343,30,1197.4,5,2,499,53.5,1,83.5,194.2,0.442,-0.081,-0.214,0,56,0
9.64858,80.777475,4,2532.2,3,2,301,1.0,0,126.0,91.4,0.544,0.072,0.047,1,32,0
6.399377,80.83501,84,900.9,6,1,870,35.5,0,137.1,28.5,0.217,0.571,0.496,0,25,0
7.106504,80.128257,1259,104.9,1,2,738,78.8,0,152.9,74.2,0.428,0.129,0.05,0,51,0
8.533124,81.465208,36,5425.3,2,4,505,9.9,0,130.3,261.0,0.347,0.347,-0.013,0,60,0
9.916679,79.872085,176,2257.6,2,3,520,20.9,0,169.3,269.7,0.546,0.353,0.338,0,62,0
8.737275,81.531969,174,3102.7,3,4,2001,49.3,1,31.8,377.9,0.179,-0.002,0.095,0,27,0
8.484068,81.864032,65,1188.5,6,1,273,1.0,0,85.5,306.4,0.11,0.566,0.147,0,49,0
6.757252,80.662452,82,6310.8,1,2,263,24.5,0,123.4,208.1,0.598,-0.388,-0.163,0,73,0
8.345279,81.762907,112,1457.0,0,0,10,10.3,0,118.3,63.6,0.457,-0.314,-0.195,0,59,0
9.240184,80.193837,139,1441.9,2,1,974,38.3,0,129.7,266.1,0.748,0.32,-0.201,0,41,0
8.663391,81.631354,35,2827.8,4,0,301,1.0,0,19.8,405.6,0.633,-0.048,-0.25,0,46,0
9.257799,81.09843,771,2224.6,1,0,502,53.1,0,44.2,269.3,0.729,0.622,-0.002,0,43,0
6.638645,81.398511,66,1632.4,5,2,296,13.2,1,15.3,291.8,0.647,0.331,-0.254,0,49,0
9.642917,80.36065,355,3143.4,5,1,740,7.8,1,111.3,74.5,0.445,-0.311,0.224,0,31,0
6.325913,81.564014,52,201.8,5,0,366,39.3,1,49.9,122.0,0.178,0.19,-0.419,0,48,0
9.23324,80.289714,6,2742.3,6,2,424,13.1,0,92.6,153.5,0.823,0.102,-0.277,0,48,0
6.459187,81.392481,43,3782.6,3,4,337,22.7,0,74.4,216.4,0.593,0.407,0.057,0,35,0
8.0842,80.366148,74,926.0,5,0,585,28.9,1,15.8,444.6,0.712,0.102,-0.242,0,14,0
6.740228,80.884414,76,866.6,2,4,688,4.4,0,145.0,136.1,0.478,0.617,0.451,0,29,0
6.528909,80.347362,892,1953.7,6,4,1875,40.7,1,115.0,190.8,0.073,-0.026,0.573,0,47,0
7.424982,80.051875,104,919.3,5,3,377,36.9,1,47.0,351.2,0.257,0.058,0.631,0,33,0
9.713167,81.864556,138,1786.6,3,4,2055,51.5,1,80.9,41.1,0.979,0.492,-0.241,0,45,0
7.448464,81.679174,106,479.9,4,2,776,1.0,0,98.0,130.7,0.495,0.194,0.489,0,44,0
7.834953,81.182061,98,1706.8,5,3,564,18.3,1,63.4,103.6,0.053,-0.089,-0.205,0,64,0
9.182851,81.026487,162,3504.2,5,3,1612,9.9,1,142.4,512.9,0.487,0.123,0.507,0,54,1
9.017612,80.596973,41,4628.4,4,2,858,25.1,0,179.9,181.3,0.515,-0.295,0.662,0,46,0
8.016013,81.353268,38,1713.8,0,3,556,1.0,0,105.2,220.8,0.645,0.092,0.142,0,66,0
9.069031,79.962773,612,1097.7,4,1,543,22.2,0,27.9,243.5,0.247,0.165,0.046,0,33,0
7.945732,81.012408,88,1516.4,4,0,390,37.6,0,137.6,411.3,0.265,-0.154,0.081,0,26,0
6.646557,81.08026,36,1414.1,0,2,1147,33.8,1,143.8,112.9,0.655,0.017,0.006,0,37,0
5.909538,80.274638,94,617.0,3,0,71,37.7,0,80.7,271.5,0.435,0.278,0.021,0,19,0
8.224349,79.937713,71,472.9,6,3,1232,39.9,1,110.7,235.6,0.797,0.121,0.261,1,64,0
7.867376,80.438988,15,136.6,4,1,602,60.3,0,132.0,195.7,0.497,0.311,0.067,1,46,1
8.566273,81.525422,87,4304.2,3,1,193,40.8,0,108.9,241.4,0.323,0.651,-0.18,0,91,0
5.905691,79.918547,17,1146.4,3,2,10,6.1,0,26.7,69.5,0.406,0.187,0.04,0,35,0
9.333143,79.77375,1,9491.6,2,1,10,10.1,0,164.1,274.0,0.543,0.385,-0.023,0,22,1
9.561021,81.739633,28,4335.7,5,2,427,20.8,1,178.4,362.2,0.64,0.02,-0.27,0,54,0
8.514922,81.114328,101,2143.3,3,0,785,14.1,0,45.8,358.5,0.518,0.145,0.045,0,42,0
8.200168,81.361293,850,235.8,6,4,586,32.7,0,22.7,371.5,0.377,-0.704,-0.006,1,24,0
6.712884,79.940264,34,3698.2,6,2,185,35.9,0,147.0,123.1,0.287,0.632,0.85,0,86,0
6.52721,80.164378,43,639.3,2,4,489,33.2,0,50.4,393.1,0.292,0.251,-0.014,0,46,0
8.931498,80.353705,15,3032.6,0,3,537,35.4,0,21.7,84.9,0.736,0.339,0.174,0,63,0
7.435601,80.120077,36,1143.2,0,1,1747,40.8,1,13.6,303.2,0.684,0.37,-0.074,0,66,0
8.347812,81.052593,105,214.0,0,3,819,5.6,0,130.7,39.7,0.414,-0.217,0.463,0,21,0
7.778193,81.831692,22,6466.7,0,2,103,1.0,0,49.0,144.7,0.673,0.012,0.318,0,34,0
6.596686,79.758112,2,4839.7,3,3,649,2.5,0,32.5,154.6,0.434,0.175,0.543,1,49,0
7.651924,81.858811,122,5077.9,5,2,59,1.0,1,116.7,95.4,0.569,0.348,-0.058,0,44,0
7.918759,79.929699,7,2130.2,2,1,374,15.2,0,76.9,292.2,0.4,0.277,0.181,0,47,1
7.054223,81.743976,120,1009.0,5,1,495,9.9,1,24.6,360.0,0.536,-0.075,-0.226,0,40,0
8.118524,81.05728,111,1381.4,6,2,807,56.5,0,32.0,150.0,0.457,0.233,0.068,0,36,0
9.183335,81.385526,60,1361.3,2,1,10,48.5,0,109.9,206.3,0.452,0.138,0.084,0,45,0
6.478842,81.550081,118,1203.5,3,2,665,30.2,0,3.4,215.5,0.093,0.43,-0.51,0,34,0
7.791555,81.498197,529,262.6,5,2,635,13.8,1,13.3,689.6,0.632,-0.512,0.071,2,44,0
5.956734,80.492265,124,2766.5,6,3,694,25.9,0,138.1,36.6,0.824,0.777,0.118,1,55,0
8.269517,79.71797,34,1468.6,3,1,540,19.5,0,106.7,244.2,0.084,0.57,0.107,0,87,0
6.185584,80.106348,537,1241.2,1,2,1002,61.3,1,69.3,94.2,0.86,0.197,-0.043,0,36,0
7.401608,80.836736,52,2164.2,4,0,560,24.2,0,1.4,251.8,0.764,0.183,-0.386,0,76,0
6.27913,81.17317,37,972.4,6,1,346,20.3,0,135.6,226.3,0.529,-0.384,0.253,0,24,0
9.494596,81.57613,35,4511.7,3,3,664,32.2,0,35.1,146.2,0.297,0.297,-0.124,0,46,0
5.929375,81.701701,11,1942.3,2,2,581,18.3,0,35.4,70.5,0.763,0.43,0.192,0,28,0
5.917891,81.047546,25,2912.3,0,3,837,41.2,0,63.5,153.4,0.889,0.537,-0.18,0,95,0
7.445653,81.869759,3,282.0,6,4,463,18.8,0,39.8,241.4,0.75,-0.146,0.363,0,21,0
6.730668,79.932636,33,377.4,6,3,798,20.6,0,2.6,152.1,0.769,-0.001,0.222,0,29,0
9.148795,80.927917,5,182.2,4,0,830,23.1,0,39.2,501.3,0.53,-0.051,-0.352,0,15,0
6.792224,80.522965,88,115.6,5,4,761,24.8,1,104.7,159.1,0.594,0.312,0.466,2,95,0
8.92443,80.584171,35,3937.5,5,4,649,20.2,1,15.3,481.5,0.25,0.004,0.103,0,86,0
7.206925,80.333043,51,882.2,0,1,598,19.0,0,39.2,357.4,0.669,-0.096,-0.123,0,72,0
8.926167,79.791129,44,1564.5,0,3,307,12.5,0,140.5,146.8,0.492,-0.298,-0.143,0,26,0
9.215482,79.851676,18,1568.6,3,1,515,53.8,0,153.7,319.6,0.454,-0.051,0.048,0,54,1
8.166475,80.965936,95,1609.2,2,0,881,26.7,0,85.6,104.7,0.156,0.265,-0.066,0,48,0
6.168998,81.35805,60,207.9,3,3,713,1.0,0,64.0,251.1,0.593,-0.006,-0.293,4,57,0
9.157674,79.796077,18,1403.4,0,1,695,16.6,0,35.3,557.0,0.446,0.152,0.494,0,5,0
6.476458,80.453018,83,205.9,4,1,605,1.0,0,55.2,202.7,0.534,-0.333,-0.124,2,49,0
6.596819,80.029025,90,1231.6,3,2,542,1.0,0,110.5,292.4,0.726,0.325,0.02,1,49,0
9.932205,81.595658,68,1308.3,0,4,1085,55.4,1,120.7,127.6,0.372,0.095,0.009,0,53,0
9.57379,81.194482,853,21.4,5,0,352,36.4,1,96.7,300.8,0.213,0.724,0.297,0,47,1
8.569053,80.390704,124,3745.9,5,4,269,30.5,1,33.5,364.7,0.665,0.203,-0.344,0,5,0
7.188087,80.901339,40,1677.4,6,2,10,50.9,0,147.8,68.4,0.397,0.141,0.515,0,18,0
9.550135,81.50607,200,237.2,0,2,799,38.4,0,174.9,313.4,0.695,-0.062,-0.164,1,46,0
5.949355,81.008302,55,421.8,5,1,319,29.5,1,49.5,148.4,0.346,-0.012,0.099,0,48,0
8.984571,79.886697,23,324.5,0,1,1199,42.3,1,8.9,176.1,0.711,0.244,-0.077,0,5,0
6.124675,79.920766,21,314.3,1,2,278,20.7,0,4.6,4.6,0.742,-0.098,0.038,1,56,0
8.003925,81.811358,1253,3544.6,3,3,693,12.5,0,2.4,376.1,0.321,0.719,-0.292,0,73,0
6.205953,79.78625,12,5183.8,2,3,363,7.6,0,63.8,148.4,0.199,0.396,-0.149,0,42,0
8.059065,81.072122,469,4319.6,5,3,10,38.9,1,23.6,114.4,0.923,-0.194,0.122,0,79,0
7.798387,81.189695,114,2188.4,1,0,2103,62.3,1,43.2,77.1,0.775,-0.035,-0.052,0,34,0
6.79558,79.951657,41,173.3,5,2,10,6.2,1,42.0,292.6,0.735,-0.439,0.088,2,39,0
9.82789,80.181601,89,1562.3,1,2,10,1.0,0,7.5,8.1,0.166,-0.141,0.062,0,66,0
7.387746,80.843625,57,71.4,5,1,333,31.8,1,132.5,300.8,0.365,-0.106,-0.479,1,24,1
7.805417,81.456751,42,797.3,2,4,466,1.0,0,72.6,183.0,0.489,0.216,0.03,0,38,0
5.920924,81.167447,114,1348.1,0,0,10,15.3,0,2.8,118.3,0.123,0.22,-0.091,0,28,0
8.66937,80.237682,151,2297.9,5,1,263,20.6,1,25.3,15.1,0.562,0.329,-0.169,0,60,0
9.909813,79.988823,472,318.0,2,3,1492,21.3,1,144.8,456.6,0.179,0.254,0.2,1,59,0
6.672064,80.592748,56,2342.7,2,4,541,21.7,0,33.5,471.3,0.472,0.275,-0.234,0,44,0
7.085106,81.087379,1224,45.3,2,4,1113,28.5,1,14.9,161.3,0.727,1.0,-0.279,0,66,0
7.061025,80.531358,82,772.7,0,0,1243,78.4,1,24.4,21.7,0.724,0.31,0.188,0,36,0
8.127379,80.678339,40,3844.8,3,3,900,12.9,0,24.5,400.9,0.796,0.732,0.165,0,45,0
9.654489,81.124566,83,2381.0,2,2,822,30.9,0,82.1,245.7,0.05,0.233,-0.388,1,43,0
8.969078,81.854381,19,818.7,0,3,655,42.9,0,115.9,352.7,0.709,-0.219,0.529,0,27,1
6.484076,80.890667,38,592.1,5,4,1881,9.3,1,28.1,186.0,0.148,-0.308,0.384,0,47,0
9.322666,80.847156,48,4036.8,6,3,832,22.3,0,0.8,249.2,0.554,-0.118,0.336,0,47,0
6.968085,81.261148,14,3005.0,0,2,575,65.8,0,84.5,181.7,0.682,0.062,0.18,0,38,0
9.545731,80.817002,104,1181.8,0,0,10,39.2,0,24.5,434.0,0.446,0.39,-0.074,0,28,0
8.248894,80.700909,26,3846.4,2,0,511,4.1,0,83.2,343.7,0.351,0.438,0.404,0,51,1
9.00179,81.238137,73,4815.0,4,2,1392,84.7,1,147.3,390.9,0.464,0.002,-0.133,0,47,0
6.73402,81.560644,17,1259.2,0,1,10,8.4,0,35.7,6.6,0.957,-0.056,-0.088,0,71,0
9.429464,81.624186,62,359.8,4,0,925,17.0,0,92.0,199.6,0.148,0.43,-0.15,0,23,0
8.446519,80.301817,23,310.2,6,1,449,48.5,0,17.0,39.5,0.201,0.14,-0.021,2,38,0
9.773271,80.593715,42,1316.2,0,2,401,8.0,0,69.0,134.5,0.289,0.509,-0.258,0,74,0
7.778704,80.684762,81,155.8,0,0,1327,16.5,1,3.3,520.8,0.624,0.059,-0.091,0,37,0
8.284844,80.202944,42,1740.8,4,4,225,1.0,0,19.4,355.1,0.469,0.726,0.16,0,31,0
6.032807,80.795776,77,2575.7,6,4,1463,95.0,1,172.5,156.0,0.759,-0.313,-0.022,0,18,0
6.063996,79.66826,61,808.0,5,2,68,20.3,1,132.4,460.7,0.215,0.448,0.391,0,63,0
9.755522,81.745934,530,6691.4,2,4,266,43.7,0,113.8,298.3,0.735,0.601,-0.309,0,18,0
7.202758,81.008549,70,263.3,0,0,450,23.9,0,64.2,609.9,0.288,-0.026,-0.172,0,71,0
8.198454,80.772468,78,1749.4,2,3,340,6.0,0,11.4,130.7,0.339,0.421,-0.269,0,59,0
8.418729,81.19864,988,6081.9,4,0,10,1.0,0,115.3,239.1,0.508,0.036,0.168,0,58,0
7.466026,80.792013,106,989.0,5,3,525,1.0,1,77.3,56.0,0.723,0.394,0.29,0,45,0
